category,product_type,schemes,scheme_count,missing_schemes,unusual_schemes,min_fee,max_fee,spread,source_file,valid_from,flags
Товары для животных / Груминг и уход / Инструменты для груминга / Оборудование для груминга,Оборудование для груминга,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Рабочая одежда и обувь / Одежда,Одежда,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Олимпийки для взрослых",Олимпийки для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Оптика / Очки,Очки,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Оптика / Очки / Очки для водителей и рыболовов,Очки для водителей и рыболовов,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Пеньюары для взрослых",Пеньюары для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Аксессуары / Свадебные аксессуары / Перчатки для невест",Перчатки для невест,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для детей / Пиджаки",Пиджаки,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Пижамы для взрослых",Пижамы для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для животных / Груминг и уход / Инструменты для груминга / Пилки для животных,Пилки для животных,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Питание специального назначения,Питание специального назначения,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Платья домашние для взрослых",Платья домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Текстиль / Пледы и покрывала / Пледы,Пледы,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Текстиль / Пледы и покрывала / Пледы с рукавами,Пледы с рукавами,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Досуг и развлечения / Музыкальные инструменты / Аксессуары для клавишных инструментов / Подставки для клавишных инструментов,Подставки для клавишных инструментов,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Досуг и развлечения / Музыкальные инструменты / Аксессуары для клавишных инструментов / Подставки для ног пианиста,Подставки для ног пианиста,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для животных / Груминг и уход / Инструменты для груминга / Полотенца для животных,Полотенца для животных,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Утепленные брюки и полукомбинезоны / Полукомбинезоны горнолыжные для взрослых",Полукомбинезоны горнолыжные для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Пончо домашние для взрослых",Пончо домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Ортопедические изделия / Пояса и трикотаж для похудения / Пояса для похудения,Пояса для похудения,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Досуг и развлечения / Музыкальные инструменты / Аксессуары для клавишных инструментов / Прочие аксессуары для клавишных инструментов,Прочие аксессуары для клавишных инструментов,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Пуловеры для взрослых",Пуловеры для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для животных / Груминг и уход / Инструменты для груминга / Расчески для животных,Расчески для животных,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Тренировочная экипировка / Рашгарды для взрослых",Рашгарды для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Сумки и аксессуары / Ремни и пояса / Ремни",Ремни,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Блузы и рубашки / Рубашки для взрослых",Рубашки для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Рубашки домашние для взрослых",Рубашки домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Товары для школы / Рюкзаки, ранцы, сумки / Рюкзаки, ранцы / Рюкзаки школьные",Рюкзаки школьные,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Товары для школы / Рюкзаки, ранцы, сумки / Рюкзаки, ранцы / Рюкзаки школьные / Рюкзаки школьные",Рюкзаки школьные,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Товары для школы / Рюкзаки, ранцы, сумки / Рюкзаки, ранцы","Рюкзаки, ранцы","DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Товары для школы / Рюкзаки, ранцы, сумки","Рюкзаки, ранцы, сумки","DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Шлепанцы и сабо / Сабо для взрослых",Сабо для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для детей / Босоножки и сандалии / Сандалии детские",Сандалии детские,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Босоножки и сандалии / Сандалии для взрослых",Сандалии для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Охота и рыбалка / Одежда и обувь / Обувь / Сапоги для охоты и рыбалки,Сапоги для охоты и рыбалки,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Рабочая одежда и обувь / Обувь / Сапоги рабочие,Сапоги рабочие,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Аксессуары / Свадебные аксессуары",Свадебные аксессуары,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Свитеры для взрослых",Свитеры для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Свитеры домашние для взрослых",Свитеры домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Свитшоты для взрослых",Свитшоты для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Свитшоты домашние для взрослых",Свитшоты домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Свитшоты спортивные для взрослых",Свитшоты спортивные для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для животных / Груминг и уход / Инструменты для груминга / Сетки-фиксаторы для мытья кошек,Сетки-фиксаторы для мытья кошек,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Шлепанцы и сабо / Сланцы для взрослых",Сланцы для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Туфли, мокасины, мюли / Слипоны для взрослых",Слипоны для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Сорочки ночные для взрослых",Сорочки ночные для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Специализированные одежда и белье / Специализированная одежда для лежачих больных,Специализированная одежда для лежачих больных,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Специализированные одежда и белье,Специализированные одежда и белье,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Питание специального назначения / Средства для обеспечения питания,Средства для обеспечения питания,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Досуг и развлечения / Музыкальные инструменты / Аксессуары для клавишных инструментов / Средства для ухода за клавишными инструментами,Средства для ухода за клавишными инструментами,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Средства ухода за стомой / Средства для ухода за стомой,Средства для ухода за стомой,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Средства ухода за стомой,Средства ухода за стомой,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Спортивная обувь / Степки для взрослых",Степки для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Досуг и развлечения / Музыкальные инструменты / Аксессуары для клавишных инструментов / Сумки для клавишных инструментов,Сумки для клавишных инструментов,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Тренировочная экипировка / Тайтсы для взрослых",Тайтсы для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Средства ухода за стомой / Тампоны для стомы и анальные тампоны,Тампоны для стомы и анальные тампоны,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Твинсеты для взрослых",Твинсеты для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Посуда и кухонные принадлежности / Кухонные аксессуары / Термометры и таймеры / Термометры кулинарные,Термометры кулинарные,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Технические средства реабилитации,Технические средства реабилитации,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для школы,Товары для школы,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Толстовки для взрослых",Толстовки для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Толстовки домашние для взрослых",Толстовки домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Толстовки спортивные для взрослых",Толстовки спортивные для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Туфли, мокасины, мюли / Топсайдеры для взрослых",Топсайдеры для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Топы домашние для взрослых",Топы домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Товары для дома / Посуда и кухонные принадлежности / Приготовление пищи / Мусаты, точилки, точильные камни / Точилки для ножей и ножниц / Точилки механические",Точилки механические,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для животных / Груминг и уход / Инструменты для груминга / Точильные камни для гриндеров,Точильные камни для гриндеров,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Аптека / Товары для ухода за больными / Ходунки, костыли и трости / Трости",Трости,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Туники домашние для взрослых",Туники домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Туризм и отдых на природе,Туризм и отдых на природе,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Туфли, мокасины, мюли / Туфли для взрослых",Туфли для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Туфли, мокасины, мюли","Туфли, мокасины, мюли","DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для животных / Груминг и уход / Инструменты для груминга / Фены для сушки шерсти животных,Фены для сушки шерсти животных,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Футболки домашние для взрослых",Футболки домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Халаты для взрослых",Халаты для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Халаты-кимоно для взрослых",Халаты-кимоно для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Посуда и кухонные принадлежности / Хранение продуктов,Хранение продуктов,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Худи для взрослых",Худи для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Худи домашние для взрослых",Худи домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Джемперы, толстовки и кардиганы / Худи спортивные для взрослых",Худи спортивные для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Досуг и развлечения / Музыкальные инструменты / Аксессуары для клавишных инструментов / Чехлы для клавишных инструментов,Чехлы для клавишных инструментов,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Сумки и аксессуары / Украшения / Украшения и бижутерия / Колье / Чокеры",Чокеры,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Шлепанцы и сабо / Шлепанцы для взрослых",Шлепанцы для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Шлепанцы и сабо",Шлепанцы и сабо,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
