category,product_type,schemes,scheme_count,missing_schemes,unusual_schemes,min_fee,max_fee,spread,source_file,valid_from,flags
"Продукты / Бакалейные товары / Орехи, семена, сухофрукты / Сухофрукты / Сухофрукты / Компотные смеси",Компотные смеси,"DBS=5%, EXPRESS=35%, FBS=42%, FBY=35%",4,,,5.0,42.0,37.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
"Продукты / Бакалейные товары / Орехи, семена, сухофрукты / Сухофрукты / Сухофрукты / Ягоды сушёные",Ягоды сушёные,"DBS=5%, EXPRESS=35%, FBS=42%, FBY=35%",4,,,5.0,42.0,37.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
Продукты / Диетическое и лечебное питание / Продукты на растительной основе,Продукты на растительной основе,"DBS=5%, EXPRESS=34.5%, FBS=41.5%, FBY=34.5%",4,,,5.0,41.5,36.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
Продукты / Диетическое и лечебное питание / Продукты на растительной основе / Растительные молочные продукты,Растительные молочные продукты,"DBS=5%, EXPRESS=34.5%, FBS=41.5%, FBY=34.5%",4,,,5.0,41.5,36.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
Продукты / Кондитерские изделия / Восточные сладости,Восточные сладости,"DBS=5%, EXPRESS=34%, FBS=41%, FBY=34%",4,,,5.0,41.0,36.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
Продукты / Кондитерские изделия / Жевательная резинка,Жевательная резинка,"DBS=5%, EXPRESS=34%, FBS=41%, FBY=34%",4,,,5.0,41.0,36.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
Продукты / Бакалейные товары / Ингредиенты для блюд этнической кухни / Ингредиенты для этнической кухни,Ингредиенты для этнической кухни,"DBS=5%, EXPRESS=34%, FBS=41%, FBY=34%",4,,,5.0,41.0,36.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
Продукты / Диетическое и лечебное питание / Продукты на растительной основе / Растительные мясные продукты,Растительные мясные продукты,"DBS=5%, EXPRESS=34%, FBS=41%, FBY=34%",4,,,5.0,41.0,36.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, HIGH_FEE_40_OR_MORE, LARGE_SPREAD_20_OR_MORE"
"Строительство и ремонт / Материалы / Строительные материалы / Металлопрокат / Столбы, профильные трубы / Трубы профильные",Трубы профильные,"DBS=6%, EXPRESS=30.5%, FBS=37.5%, FBY=30.5%",4,,,6.0,37.5,31.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LARGE_SPREAD_20_OR_MORE
Продукты / Кондитерские изделия / Мучные кондитерские изделия / Кексы и рулеты,Кексы и рулеты,"DBS=5%, EXPRESS=27%, FBS=34%, FBY=27%",4,,,5.0,34.0,29.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кондитерские изделия / Мучные кондитерские изделия / Кексы и рулеты / Рулеты,Рулеты,"DBS=5%, EXPRESS=27%, FBS=34%, FBY=27%",4,,,5.0,34.0,29.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кондитерские изделия / Мучные кондитерские изделия / Сухари, баранки, сушки / Баранки",Баранки,"DBS=5%, EXPRESS=25%, FBS=32%, FBY=25%",4,,,5.0,32.0,27.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Питьевые йогурты, молочные коктейли / Сывороточные напитки",Сывороточные напитки,"DBS=5%, EXPRESS=24%, FBS=31%, FBY=24%",4,,,5.0,31.0,26.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Готовые завтраки замороженные,Готовые завтраки замороженные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Овощи, фрукты, грибы замороженные / Грибы",Грибы,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Мороженое / Десерты замороженные,Десерты замороженные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Холодные блюда и закуски / Закуски из рыбы и морепродуктов охлажденные,Закуски из рыбы и морепродуктов охлажденные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты,Замороженные блюда и полуфабрикаты,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты,Замороженные продукты,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Молочные снеки, сырки / Каши молочные",Каши молочные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Молочные снеки, сырки","Молочные снеки, сырки","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Суши, роллы / Наборы суши и роллов",Наборы суши и роллов,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Овощи, фрукты, грибы замороженные / Овощи и смеси",Овощи и смеси,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Овощи, фрукты, грибы замороженные","Овощи, фрукты, грибы замороженные","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Суши, роллы / Онигири",Онигири,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Тесто, основа для пиццы / Основы для пиццы",Основы для пиццы,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Рыбная гастрономия / Пресервы,Пресервы,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Суши, роллы / Роллы",Роллы,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Рыбная гастрономия,Рыбная гастрономия,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Рыбная гастрономия / Пресервы / Салаты, закуски / Салаты из водорослей",Салаты из водорослей,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Рыбная гастрономия / Пресервы / Салаты, закуски","Салаты, закуски","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Овощи, фрукты, грибы замороженные / Овощи и смеси / Смеси овощные замороженные",Смеси овощные замороженные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Суши, роллы / Суши",Суши,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Суши, роллы","Суши, роллы","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Сыр,Сыр,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Готовые завтраки замороженные / Сырники замороженные,Сырники замороженные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Сыр / Сырные продукты,Сырные продукты,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Сэндвичи, бургеры / Сэндвичи",Сэндвичи,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Сэндвичи, бургеры","Сэндвичи, бургеры","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Молочные снеки, сырки / Творожные запеканки",Творожные запеканки,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Тесто, основа для пиццы / Тесто замороженное",Тесто замороженное,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Тесто, основа для пиццы","Тесто, основа для пиццы","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Овощи, фрукты, грибы замороженные / Фрукты и ягоды / Фрукты замороженные",Фрукты замороженные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Овощи, фрукты, грибы замороженные / Фрукты и ягоды",Фрукты и ягоды,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Холодные блюда и закуски,Холодные блюда и закуски,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Замороженные продукты / Овощи, фрукты, грибы замороженные / Фрукты и ягоды / Ягоды замороженные",Ягоды замороженные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Масло и маргарин,Масло и маргарин,"DBS=5%, EXPRESS=23%, FBS=30%, FBY=23%",4,,,5.0,30.0,25.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Мороженое,Мороженое,"DBS=5%, EXPRESS=23%, FBS=30%, FBY=23%",4,,,5.0,30.0,25.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Мороженое / Мороженое,Мороженое,"DBS=5%, EXPRESS=23%, FBS=30%, FBY=23%",4,,,5.0,30.0,25.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кондитерские изделия / Мучные кондитерские изделия / Пряники, вафли / Пряники",Пряники,"DBS=5%, EXPRESS=23%, FBS=30%, FBY=23%",4,,,5.0,30.0,25.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Масло и маргарин / Топлёное масло,Топлёное масло,"DBS=5%, EXPRESS=23%, FBS=30%, FBY=23%",4,,,5.0,30.0,25.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Десерты, желе","Десерты, желе","DBS=5%, EXPRESS=22.5%, FBS=29.5%, FBY=22.5%",4,,,5.0,29.5,24.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Безалкогольные напитки / Соки и нектары / Морсы,Морсы,"DBS=5%, EXPRESS=22.5%, FBS=29.5%, FBY=22.5%",4,,,5.0,29.5,24.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Десерты, желе / Пудинги",Пудинги,"DBS=5%, EXPRESS=22.5%, FBS=29.5%, FBY=22.5%",4,,,5.0,29.5,24.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кондитерские изделия / Мучные кондитерские изделия / Торты, пирожные, коржи / Пирожные",Пирожные,"DBS=5%, EXPRESS=22%, FBS=29%, FBY=22%",4,,,5.0,29.0,24.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кондитерские изделия / Мучные кондитерские изделия / Сухари, баранки, сушки / Сухари сладкие",Сухари сладкие,"DBS=5%, EXPRESS=22%, FBS=29%, FBY=22%",4,,,5.0,29.0,24.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Хлеб и выпечка / Хлеб, лаваши / Хлеб",Хлеб,"DBS=5%, EXPRESS=22%, FBS=29%, FBY=22%",4,,,5.0,29.0,24.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Готовые завтраки замороженные / Блинчики замороженные,Блинчики замороженные,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Вторые блюда / Блюда из бобовых,Блюда из бобовых,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Вторые блюда / Блюда из круп,Блюда из круп,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Вторые блюда / Блюда из морепродуктов,Блюда из морепродуктов,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Вторые блюда / Блюда из субпродуктов,Блюда из субпродуктов,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Супы, бульоны / Бульон готовый охлажденный",Бульон готовый охлажденный,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Вареники,Вареники,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Кисломолочная продукция / Ряженка, простокваша / Варенцы",Варенцы,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Мясная гастрономия / Колбасы и деликатесы / Колбасы / Ветчина,Ветчина,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Вторые блюда,Вторые блюда,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Хлеб и выпечка / Выпечка замороженная,Выпечка замороженная,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Готовые блюда,Готовые блюда,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Вторые блюда / Грибные блюда,Грибные блюда,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Десерты, желе / Десерты молочные",Десерты молочные,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Хлеб и выпечка / Десерты мучные замороженные,Десерты мучные замороженные,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Кулинария / Завтраки,Завтраки,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Готовые завтраки замороженные / Запеканки замороженные,Запеканки замороженные,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Фрукты, овощи и грибы / Зелень, салаты / Зелень свежая",Зелень свежая,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Фрукты, овощи и грибы / Зелень, салаты","Зелень, салаты","DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Питьевые йогурты, молочные коктейли / Йогурты питьевые",Йогурты питьевые,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Кисломолочная продукция / Кефир,Кефир,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Кисломолочная продукция / Кефир / Кефиры,Кефиры,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Кисломолочная продукция,Кисломолочная продукция,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
